Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771966628306,3228,3228,3228,3228,3228,3228,3228,3228,58.742977142333984,55.23870086669922,57.073699951171875,58.75297546386719,58.34870147705078,56.749149322509766,58.775089263916016,55.325679779052734,60.692447662353516,55.821754455566406,50,0,0,0,0,0,0,0,5.871102809906006,17179869184,0,9863397376,0
202,1771966628306,3228,3228,3228,3228,3228,3228,3228,3228,58.742977142333984,55.23870086669922,57.073699951171875,58.75297546386719,58.34870147705078,56.749149322509766,58.775089263916016,55.325679779052734,60.692447662353516,55.821754455566406,NaN,NaN,NaN,0,0,50,0,0,5.871102809906006,17179869184,0,9866854400,0
199,1771966628509,3228,3228,3228,3228,3228,3228,3228,3228,58.742977142333984,55.23870086669922,57.073699951171875,58.75297546386719,58.34870147705078,56.749149322509766,58.775089263916016,55.325679779052734,60.692447662353516,55.821754455566406,50,57.142860412597656,15.000000953674316,68.42105102539063,5,4.761904716491699,0,0,5.871102809906006,17179869184,0,9903947776,0
206,1771966628709,3228,3228,3228,3228,3228,3228,3228,3228,60.599403381347656,56.20904541015625,61.202301025390625,63.494503021240234,60.15644836425781,57.821739196777344,59.8866081237793,57.0418586730957,61.7711067199707,56.549049377441406,100,100,52.38095474243164,50,35,25,20,20,5.871102809906006,17179869184,0,9987063808,0
206,1771966628919,3228,3228,3228,3228,3228,3228,3228,3228,60.599403381347656,56.20904541015625,61.202301025390625,63.494503021240234,60.15644836425781,57.821739196777344,59.8866081237793,57.0418586730957,61.7711067199707,56.549049377441406,100,100,50,47.619049072265625,38.095237731933594,45,14.285715103149414,9.523809432983398,5.871102809906006,17179869184,0,10474340352,0
206,1771966629126,3228,3228,3228,3228,3228,3228,3228,3228,60.599403381347656,56.20904541015625,61.202301025390625,63.494503021240234,60.15644836425781,57.821739196777344,59.8866081237793,57.0418586730957,61.7711067199707,56.549049377441406,100,100,40,47.619049072265625,30.000001907348633,23.809524536132813,23.809524536132813,10,5.871102809906006,17179869184,0,10913873920,0
207,1771966629333,3228,3228,3228,3228,3228,3228,3228,3228,60.599403381347656,56.20904541015625,61.202301025390625,63.494503021240234,60.15644836425781,57.821739196777344,59.8866081237793,57.0418586730957,61.7711067199707,56.549049377441406,100,100,15.000000953674316,20,4.761904716491699,4.761904716491699,0,0,7.544954776763916,17179869184,0,11391877120,0
199,1771966629541,3228,3228,3228,3228,3228,3228,3228,3228,60.599403381347656,56.20904541015625,61.202301025390625,63.494503021240234,60.15644836425781,57.821739196777344,59.8866081237793,57.0418586730957,61.7711067199707,56.549049377441406,100,100,47.619049072265625,42.85714340209961,33.333335876464844,19.047618865966797,10,9.090909004211426,7.544954776763916,17179869184,0,11749064704,0
200,1771966629741,3228,3228,3228,3228,3228,3228,3228,3228,63.216609954833984,58.113441467285156,65.34965515136719,67.78448486328125,63.49342346191406,60.33061599731445,62.71173095703125,60.15929412841797,63.8185920715332,58.512664794921875,100,100,60.000003814697266,47.36842346191406,40,30.000001907348633,15.789472579956055,15.789472579956055,7.544954776763916,17179869184,0,12162629632,0
204,1771966629942,3228,3228,3228,3228,3228,3228,3228,3228,63.216609954833984,58.113441467285156,65.34965515136719,67.78448486328125,63.49342346191406,60.33061599731445,62.71173095703125,60.15929412841797,63.8185920715332,58.512664794921875,100,100,20,9.523809432983398,9.523809432983398,5,0,0,7.544954776763916,17179869184,0,12155551744,0
