Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771886519081,3228,3228,3228,3228,3228,3228,3228,3228,56.048744201660156,52.56142044067383,53.445411682128906,56.02849197387695,54.89336395263672,54.31441116333008,55.095977783203125,53.105594635009766,56.7342414855957,52.52056884765625,NaN,100,0,0,0,0,0,0,4.419985294342041,17179869184,0,9563947008,0
209,1771886519082,3228,3228,3228,3228,3228,3228,3228,3228,56.048744201660156,52.56142044067383,53.445411682128906,56.02849197387695,54.89336395263672,54.31441116333008,55.095977783203125,53.105594635009766,56.7342414855957,52.52056884765625,100,100,0,0,0,0,0,0,4.419985294342041,17179869184,0,9563947008,0
208,1771886519292,3228,3228,3228,3228,3228,3228,3228,3228,56.048744201660156,52.56142044067383,53.445411682128906,56.02849197387695,54.89336395263672,54.31441116333008,55.095977783203125,53.105594635009766,56.7342414855957,52.52056884765625,100,100,14.285715103149414,61.904762268066406,4.761904716491699,0,0,0,4.561615467071533,17179869184,0,9563947008,0
209,1771886519500,3228,3228,3228,3228,3228,3228,3228,3228,56.048744201660156,52.56142044067383,53.445411682128906,56.02849197387695,54.89336395263672,54.31441116333008,55.095977783203125,53.105594635009766,56.7342414855957,52.52056884765625,100,100,66.66667175292969,36.842105865478516,38.095237731933594,15.789472579956055,9.523809432983398,9.523809432983398,4.561615467071533,17179869184,0,9563947008,0
209,1771886519710,3228,3228,3228,3228,3228,3228,3228,3228,56.048744201660156,52.56142044067383,53.445411682128906,56.02849197387695,54.89336395263672,54.31441116333008,55.095977783203125,53.105594635009766,56.7342414855957,52.52056884765625,100,100,19.047618865966797,27.272727966308594,4.761904716491699,8.69565200805664,0,0,4.561615467071533,17179869184,0,10017390592,0
203,1771886519920,3228,3228,3228,3228,3228,3228,3228,3228,58.154598236083984,53.324764251708984,58.347389221191406,61.16911697387695,57.006385803222656,55.4783821105957,56.327884674072266,54.973236083984375,57.68548583984375,53.41302490234375,100,100,5,27.272727966308594,0,0,0,0,4.561615467071533,17179869184,0,10456285184,0
206,1771886520123,3228,3228,3228,3228,3228,3228,3228,3228,58.154598236083984,53.324764251708984,58.347389221191406,61.16911697387695,57.006385803222656,55.4783821105957,56.327884674072266,54.973236083984375,57.68548583984375,53.41302490234375,100,100,15.000000953674316,21.052631378173828,0,0,0,0,4.561615467071533,17179869184,0,10803707904,0
209,1771886520330,3228,3228,3228,3228,3228,3228,3228,3228,58.154598236083984,53.324764251708984,58.347389221191406,61.16911697387695,57.006385803222656,55.4783821105957,56.327884674072266,54.973236083984375,57.68548583984375,53.41302490234375,100,100,75,66.66667175292969,52.38095474243164,35,25,19.047618865966797,6.248235702514648,17179869184,0,10763796480,0
209,1771886520540,3228,3228,3228,3228,3228,3228,3228,3228,58.154598236083984,53.324764251708984,58.347389221191406,61.16911697387695,57.006385803222656,55.4783821105957,56.327884674072266,54.973236083984375,57.68548583984375,53.41302490234375,100,100,25,40,19.047618865966797,15.000000953674316,13.636363983154297,0,6.248235702514648,17179869184,0,10789027840,0
202,1771886520749,3228,3228,3228,3228,3228,3228,3228,3228,59.40111541748047,54.152191162109375,60.21619415283203,63.643035888671875,58.409202575683594,56.393253326416016,57.549102783203125,56.552207946777344,58.624969482421875,54.541282653808594,95.23809814453125,95.23809814453125,40,50,14.285715103149414,13.636363983154297,0,4.761904716491699,6.248235702514648,17179869184,0,10797989888,0
209,1771886520952,3228,3228,3228,3228,3228,3228,3228,3228,59.40111541748047,54.152191162109375,60.21619415283203,63.643035888671875,58.409202575683594,56.393253326416016,57.549102783203125,56.552207946777344,58.624969482421875,54.541282653808594,100,100,54.54545593261719,33.333335876464844,19.047618865966797,5,14.285715103149414,0,6.248235702514648,17179869184,0,10784636928,0
209,1771886521162,3228,3228,3228,3228,3228,3228,3228,3228,59.40111541748047,54.152191162109375,60.21619415283203,63.643035888671875,58.409202575683594,56.393253326416016,57.549102783203125,56.552207946777344,58.624969482421875,54.541282653808594,100,100,25,14.285715103149414,0,4.761904716491699,0,4.761904716491699,6.248235702514648,17179869184,0,10802135040,0
209,1771886521372,3228,3228,3228,3228,3228,3228,3228,3228,59.40111541748047,54.152191162109375,60.21619415283203,63.643035888671875,58.409202575683594,56.393253326416016,57.549102783203125,56.552207946777344,58.624969482421875,54.541282653808594,100,100,42.85714340209961,28.571430206298828,19.047618865966797,15.000000953674316,4.761904716491699,4.761904716491699,13.781204223632813,17179869184,0,10802135040,0
209,1771886521582,3228,3228,3228,3228,3228,3228,3228,3228,59.40111541748047,54.152191162109375,60.21619415283203,63.643035888671875,58.409202575683594,56.393253326416016,57.549102783203125,56.552207946777344,58.624969482421875,54.541282653808594,100,100,60.000003814697266,33.333335876464844,23.809524536132813,19.047618865966797,4.761904716491699,4.761904716491699,13.781204223632813,17179869184,0,10802135040,0
204,1771886521792,3228,3228,3228,3228,3228,3228,3228,3228,59.4355354309082,55.171688079833984,59.024078369140625,61.268306732177734,57.60906219482422,56.31258010864258,59.48699951171875,57.56889343261719,59.304405212402344,54.96699523925781,100,100,52.173912048339844,38.095237731933594,14.285715103149414,22.72727394104004,4.761904716491699,4.761904716491699,13.781204223632813,17179869184,0,10806411264,0
208,1771886521997,3228,3228,3228,3228,3228,3228,3228,3228,59.4355354309082,55.171688079833984,59.024078369140625,61.268306732177734,57.60906219482422,56.31258010864258,59.48699951171875,57.56889343261719,59.304405212402344,54.96699523925781,100,100,47.36842346191406,15.000000953674316,14.285715103149414,5,5,4.761904716491699,13.781204223632813,17179869184,0,10789978112,0
