Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771960278494,3228,3228,3228,3228,3228,3228,3228,3228,43.49985885620117,40.75004577636719,41.47294616699219,43.7210807800293,42.978485107421875,41.2076416015625,43.16249465942383,40.79742431640625,44.40290451049805,39.959877014160156,100,100,0,50,0,0,0,0,4.0926337242126465,17179869184,0,8434892800,0
201,1771960278494,3228,3228,3228,3228,3228,3228,3228,3228,43.49985885620117,40.75004577636719,41.47294616699219,43.7210807800293,42.978485107421875,41.2076416015625,43.16249465942383,40.79742431640625,44.40290451049805,39.959877014160156,100,100,100,0,0,100,0,0,4.0926337242126465,17179869184,0,8438136832,0
202,1771960278696,3228,3228,3228,3228,3228,3228,3228,3228,44.508888244628906,41.427913665771484,43.495094299316406,45.58319091796875,44.26698303222656,41.82040786743164,43.95603942871094,41.476844787597656,45.22863006591797,40.245399475097656,95,95,25,55,19.047618865966797,5,5,0,4.0926337242126465,17179869184,0,8501772288,0
199,1771960278899,3228,3228,3228,3228,3228,3228,3228,3228,44.508888244628906,41.427913665771484,43.495094299316406,45.58319091796875,44.26698303222656,41.82040786743164,43.95603942871094,41.476844787597656,45.22863006591797,40.245399475097656,100,95.23809814453125,50,47.36842346191406,35,30.000001907348633,14.285715103149414,15.000000953674316,4.0926337242126465,17179869184,0,8645935104,0
204,1771960279099,3228,3228,3228,3228,3228,3228,3228,3228,44.508888244628906,41.427913665771484,43.495094299316406,45.58319091796875,44.26698303222656,41.82040786743164,43.95603942871094,41.476844787597656,45.22863006591797,40.245399475097656,90,94.73684692382813,63.15789031982422,50,40,42.85714340209961,20,10.526315689086914,4.244137287139893,17179869184,0,8831188992,0
200,1771960279304,3228,3228,3228,3228,3228,3228,3228,3228,44.508888244628906,41.427913665771484,43.495094299316406,45.58319091796875,44.26698303222656,41.82040786743164,43.95603942871094,41.476844787597656,45.22863006591797,40.245399475097656,95.23809814453125,90.90909576416016,60.000003814697266,57.894737243652344,42.105262756347656,47.36842346191406,30.000001907348633,23.809524536132813,4.244137287139893,17179869184,0,9167519744,0
200,1771960279505,3228,3228,3228,3228,3228,3228,3228,3228,44.508888244628906,41.427913665771484,43.495094299316406,45.58319091796875,44.26698303222656,41.82040786743164,43.95603942871094,41.476844787597656,45.22863006591797,40.245399475097656,47.36842346191406,52.6315803527832,14.285715103149414,28.571430206298828,5,0,0,0,4.244137287139893,17179869184,0,9398779904,0
201,1771960279705,3228,3228,3228,3228,3228,3228,3228,3228,46.67350769042969,43.225833892822266,47.158485412597656,49.61742401123047,46.959571838378906,43.62761306762695,46.688453674316406,44.152976989746094,47.439857482910156,41.897003173828125,80.95238494873047,80,15.789472579956055,22.22222328186035,9.523809432983398,9.523809432983398,5,4.761904716491699,4.244137287139893,17179869184,0,9623191552,0
200,1771960279907,3228,3228,3228,3228,3228,3228,3228,3228,46.67350769042969,43.225833892822266,47.158485412597656,49.61742401123047,46.959571838378906,43.62761306762695,46.688453674316406,44.152976989746094,47.439857482910156,41.897003173828125,90,85.71428680419922,42.105262756347656,45,30.000001907348633,20,15.000000953674316,5,4.244137287139893,17179869184,0,9782968320,0
200,1771960280108,3228,3228,3228,3228,3228,3228,3228,3228,46.67350769042969,43.225833892822266,47.158485412597656,49.61742401123047,46.959571838378906,43.62761306762695,46.688453674316406,44.152976989746094,47.439857482910156,41.897003173828125,75,73.68421173095703,38.095237731933594,50,25,15.000000953674316,15.000000953674316,5,9.441645622253418,17179869184,0,10805559296,0
