Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771918502497,3228,3228,3228,3228,3228,3228,3228,3228,57.24372863769531,52.77536392211914,54.999420166015625,56.46282958984375,56.67365264892578,54.98550796508789,55.57503128051758,53.5859375,57.92680740356445,52.86351776123047,NaN,0,0,0,0,0,0,0,14.833181381225586,17179869184,0,11494752256,0
202,1771918502497,3228,3228,3228,3228,3228,3228,3228,3228,57.24372863769531,52.77536392211914,54.999420166015625,56.46282958984375,56.67365264892578,54.98550796508789,55.57503128051758,53.5859375,57.92680740356445,52.86351776123047,100,100,NaN,100,0,0,0,0,14.833181381225586,17179869184,0,11494752256,0
203,1771918502700,3228,3228,3228,3228,3228,3228,3228,3228,57.24372863769531,52.77536392211914,54.999420166015625,56.46282958984375,56.67365264892578,54.98550796508789,55.57503128051758,53.5859375,57.92680740356445,52.86351776123047,75,80,47.619049072265625,45,15.000000953674316,40,19.047618865966797,14.285715103149414,14.833181381225586,17179869184,0,11494752256,0
201,1771918502904,3228,3228,3228,3228,3228,3228,3228,3228,57.744178771972656,53.76047897338867,56.806236267089844,58.83617401123047,57.759674072265625,55.58668899536133,57.5684928894043,55.32207489013672,58.649688720703125,52.91520690917969,95.23809814453125,95.23809814453125,70,61.904762268066406,52.38095474243164,61.904762268066406,50,47.619049072265625,14.833181381225586,17179869184,0,11494752256,0
202,1771918503106,3228,3228,3228,3228,3228,3228,3228,3228,57.744178771972656,53.76047897338867,56.806236267089844,58.83617401123047,57.759674072265625,55.58668899536133,57.5684928894043,55.32207489013672,58.649688720703125,52.91520690917969,57.894737243652344,55,25,21.052631378173828,5.263157844543457,15.000000953674316,0,0,14.833181381225586,17179869184,0,11878006784,0
199,1771918503308,3228,3228,3228,3228,3228,3228,3228,3228,57.744178771972656,53.76047897338867,56.806236267089844,58.83617401123047,57.759674072265625,55.58668899536133,57.5684928894043,55.32207489013672,58.649688720703125,52.91520690917969,95.23809814453125,95,57.142860412597656,40,28.571430206298828,40,15.789472579956055,5,11.229393005371094,17179869184,0,12761448448,0
204,1771918503508,3228,3228,3228,3228,3228,3228,3228,3228,57.744178771972656,53.76047897338867,56.806236267089844,58.83617401123047,57.759674072265625,55.58668899536133,57.5684928894043,55.32207489013672,58.649688720703125,52.91520690917969,90,90,47.36842346191406,35,21.052631378173828,20,19.047618865966797,5.263157844543457,11.229393005371094,17179869184,0,12736151552,0
202,1771918503713,3228,3228,3228,3228,3228,3228,3228,3228,57.744178771972656,53.76047897338867,56.806236267089844,58.83617401123047,57.759674072265625,55.58668899536133,57.5684928894043,55.32207489013672,58.649688720703125,52.91520690917969,95.23809814453125,90.47618865966797,20,14.285715103149414,9.523809432983398,4.761904716491699,4.761904716491699,0,11.229393005371094,17179869184,0,12759531520,0
200,1771918503916,3228,3228,3228,3228,3228,3228,3228,3228,60.032711029052734,55.44456481933594,60.651344299316406,62.29620361328125,59.43952178955078,57.30731201171875,60.12053298950195,58.04970169067383,60.08659362792969,54.312660217285156,100,100,10,10.526315689086914,4.761904716491699,0,0,0,11.229393005371094,17179869184,0,12759531520,0
204,1771918504117,3228,3228,3228,3228,3228,3228,3228,3228,60.032711029052734,55.44456481933594,60.651344299316406,62.29620361328125,59.43952178955078,57.30731201171875,60.12053298950195,58.04970169067383,60.08659362792969,54.312660217285156,100,100,10,5,0,5,0,0,11.229393005371094,17179869184,0,12765642752,0
201,1771918504322,3228,3228,3228,3228,3228,3228,3228,3228,60.032711029052734,55.44456481933594,60.651344299316406,62.29620361328125,59.43952178955078,57.30731201171875,60.12053298950195,58.04970169067383,60.08659362792969,54.312660217285156,95.23809814453125,100,5,9.523809432983398,0,0,0,0,22.0931396484375,17179869184,0,12766724096,0
204,1771918504524,3228,3228,3228,3228,3228,3228,3228,3228,60.032711029052734,55.44456481933594,60.651344299316406,62.29620361328125,59.43952178955078,57.30731201171875,60.12053298950195,58.04970169067383,60.08659362792969,54.312660217285156,95,90.47618865966797,10,5,4.761904716491699,0,0,0,22.0931396484375,17179869184,0,12759318528,0
203,1771918504729,3228,3228,3228,3228,3228,3228,3228,3228,60.032711029052734,55.44456481933594,60.651344299316406,62.29620361328125,59.43952178955078,57.30731201171875,60.12053298950195,58.04970169067383,60.08659362792969,54.312660217285156,95.23809814453125,100,28.571430206298828,15.000000953674316,15.789472579956055,10,0,4.761904716491699,22.0931396484375,17179869184,0,12762349568,0
