Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771998164054,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,100,NaN,50,0,0,0,0,0,5.746160984039307,17179869184,0,9532538880,0
209,1771998164054,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,100,100,0,0,0,100,0,0,5.746160984039307,17179869184,0,9534603264,0
202,1771998164264,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,80.95238494873047,80,28.571430206298828,61.904762268066406,22.72727394104004,5,0,0,5.746160984039307,17179869184,0,9564930048,0
203,1771998164467,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,90.47618865966797,85.71428680419922,45,40,35,38.095237731933594,20,14.285715103149414,5.575489044189453,17179869184,0,9864003584,0
205,1771998164671,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,90,90.47618865966797,20,28.571430206298828,10,10,4.761904716491699,0,5.575489044189453,17179869184,0,10090725376,0
209,1771998164877,3228,3228,3228,3228,3228,3228,3228,3228,59.85142135620117,57.13463592529297,57.40949249267578,60.6497802734375,59.392799377441406,56.93925857543945,60.14185333251953,56.81513977050781,61.7715950012207,56.09325408935547,90.47618865966797,95,55,50,38.095237731933594,30.000001907348633,20,14.285715103149414,5.575489044189453,17179869184,0,10332815360,0
207,1771998165087,3228,3228,3228,3228,3228,3228,3228,3228,63.06245803833008,58.90393829345703,63.94995880126953,67.432861328125,63.464263916015625,59.64726638793945,63.349727630615234,60.563236236572266,63.67125701904297,57.53199768066406,60.000003814697266,57.142860412597656,19.047618865966797,25,5,9.523809432983398,4.545454502105713,0,5.575489044189453,17179869184,0,10469359616,0
203,1771998165294,3228,3228,3228,3228,3228,3228,3228,3228,63.06245803833008,58.90393829345703,63.94995880126953,67.432861328125,63.464263916015625,59.64726638793945,63.349727630615234,60.563236236572266,63.67125701904297,57.53199768066406,76.19047546386719,80,20,28.571430206298828,9.523809432983398,0,0,4.545454502105713,5.575489044189453,17179869184,0,10484629504,0
209,1771998165498,3228,3228,3228,3228,3228,3228,3228,3228,63.06245803833008,58.90393829345703,63.94995880126953,67.432861328125,63.464263916015625,59.64726638793945,63.349727630615234,60.563236236572266,63.67125701904297,57.53199768066406,90.47618865966797,95,45,30.000001907348633,40,19.047618865966797,5,0,11.385246276855469,17179869184,0,12096192512,0
200,1771998165708,3228,3228,3228,3228,3228,3228,3228,3228,63.06245803833008,58.90393829345703,63.94995880126953,67.432861328125,63.464263916015625,59.64726638793945,63.349727630615234,60.563236236572266,63.67125701904297,57.53199768066406,95.23809814453125,90.90909576416016,25,15.000000953674316,4.761904716491699,9.090909004211426,0,0,11.385246276855469,17179869184,0,12346998784,0
204,1771998165908,3228,3228,3228,3228,3228,3228,3228,3228,63.06245803833008,58.90393829345703,63.94995880126953,67.432861328125,63.464263916015625,59.64726638793945,63.349727630615234,60.563236236572266,63.67125701904297,57.53199768066406,94.44444274902344,80,9.523809432983398,4.761904716491699,0,0,0,0,11.385246276855469,17179869184,0,12353536000,0
200,1771998166113,3228,3228,3228,3228,3228,3228,3228,3228,62.7003288269043,59.03656005859375,62.748863220214844,65.72167205810547,62.39161682128906,59.3729133605957,63.06877517700195,60.024986267089844,63.288246154785156,57.83134460449219,85.71428680419922,90,4.761904716491699,4.761904716491699,0,0,0,0,11.385246276855469,17179869184,0,12348227584,0
199,1771998166314,3228,3228,3228,3228,3228,3228,3228,3228,62.7003288269043,59.03656005859375,62.748863220214844,65.72167205810547,62.39161682128906,59.3729133605957,63.06877517700195,60.024986267089844,63.288246154785156,57.83134460449219,80,80,0,0,0,0,0,0,11.385246276855469,17179869184,0,12353241088,0
205,1771998166514,3228,3228,3228,3228,3228,3228,3228,3228,62.7003288269043,59.03656005859375,62.748863220214844,65.72167205810547,62.39161682128906,59.3729133605957,63.06877517700195,60.024986267089844,63.288246154785156,57.83134460449219,90.47618865966797,90,5,0,0,0,0,0,18.2899112701416,17179869184,0,12353241088,0
201,1771998166720,3228,3228,3228,3228,3228,3228,3228,3228,62.7003288269043,59.03656005859375,62.748863220214844,65.72167205810547,62.39161682128906,59.3729133605957,63.06877517700195,60.024986267089844,63.288246154785156,57.83134460449219,95,95,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,18.2899112701416,17179869184,0,12352815104,0
