Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772015860652,3228,3228,3228,3228,3228,3228,3228,3228,56.204612731933594,52.312110900878906,53.92816162109375,56.01829528808594,55.57917022705078,54.04584503173828,55.12278366088867,53.709842681884766,58.33540725708008,53.56574249267578,0,66.66667175292969,0,0,0,0,0,0,3.1677021980285645,17179869184,0,9291169792,0
204,1772015860652,3228,3228,3228,3228,3228,3228,3228,3228,56.204612731933594,52.312110900878906,53.92816162109375,56.01829528808594,55.57917022705078,54.04584503173828,55.12278366088867,53.709842681884766,58.33540725708008,53.56574249267578,50,NaN,100,0,0,0,0,0,3.1677021980285645,17179869184,0,9291169792,0
204,1772015860857,3228,3228,3228,3228,3228,3228,3228,3228,56.204612731933594,52.312110900878906,53.92816162109375,56.01829528808594,55.57917022705078,54.04584503173828,55.12278366088867,53.709842681884766,58.33540725708008,53.56574249267578,65,71.42857360839844,33.333335876464844,66.66667175292969,20,14.285715103149414,5,4.545454502105713,3.1677021980285645,17179869184,0,9291169792,0
204,1772015861062,3228,3228,3228,3228,3228,3228,3228,3228,56.204612731933594,52.312110900878906,53.92816162109375,56.01829528808594,55.57917022705078,54.04584503173828,55.12278366088867,53.709842681884766,58.33540725708008,53.56574249267578,65,63.15789031982422,47.619049072265625,40,30.000001907348633,20,14.285715103149414,5.263157844543457,3.1677021980285645,17179869184,0,9291169792,0
204,1772015861267,3228,3228,3228,3228,3228,3228,3228,3228,58.158348083496094,53.21980667114258,58.215545654296875,60.81304168701172,57.77820587158203,55.16209411621094,56.71918869018555,55.750999450683594,59.27360916137695,54.284690856933594,47.619049072265625,52.38095474243164,10.526315689086914,38.095237731933594,4.761904716491699,0,0,0,3.1677021980285645,17179869184,0,9813409792,0
203,1772015861472,3228,3228,3228,3228,3228,3228,3228,3228,58.158348083496094,53.21980667114258,58.215545654296875,60.81304168701172,57.77820587158203,55.16209411621094,56.71918869018555,55.750999450683594,59.27360916137695,54.284690856933594,65,61.904762268066406,20,20,5,0,0,0,3.1677021980285645,17179869184,0,10056433664,0
204,1772015861676,3228,3228,3228,3228,3228,3228,3228,3228,58.158348083496094,53.21980667114258,58.215545654296875,60.81304168701172,57.77820587158203,55.16209411621094,56.71918869018555,55.750999450683594,59.27360916137695,54.284690856933594,55,65,25,28.571430206298828,19.047618865966797,5,0,0,4.574911594390869,17179869184,0,10269851648,0
203,1772015861880,3228,3228,3228,3228,3228,3228,3228,3228,58.158348083496094,53.21980667114258,58.215545654296875,60.81304168701172,57.77820587158203,55.16209411621094,56.71918869018555,55.750999450683594,59.27360916137695,54.284690856933594,80,80,25,21.052631378173828,10,9.523809432983398,5,9.090909004211426,4.574911594390869,17179869184,0,10291363840,0
204,1772015862084,3228,3228,3228,3228,3228,3228,3228,3228,58.158348083496094,53.21980667114258,58.215545654296875,60.81304168701172,57.77820587158203,55.16209411621094,56.71918869018555,55.750999450683594,59.27360916137695,54.284690856933594,85,85,57.142860412597656,55,31.57894515991211,42.105262756347656,25,25,4.574911594390869,17179869184,0,11148787712,0
204,1772015862289,3228,3228,3228,3228,3228,3228,3228,3228,60.15109634399414,54.6158561706543,61.66328430175781,64.34544372558594,59.93865966796875,56.86977005004883,58.252655029296875,57.906185150146484,60.65795135498047,55.66423797607422,86.36363983154297,95,35,28.571430206298828,19.047618865966797,22.72727394104004,22.72727394104004,21.052631378173828,4.574911594390869,17179869184,0,12061065216,0
200,1772015862493,3228,3228,3228,3228,3228,3228,3228,3228,60.15109634399414,54.6158561706543,61.66328430175781,64.34544372558594,59.93865966796875,56.86977005004883,58.252655029296875,57.906185150146484,60.65795135498047,55.66423797607422,78.94737243652344,60.000003814697266,10,4.761904716491699,0,0,0,0,4.574911594390869,17179869184,0,12058279936,0
204,1772015862694,3228,3228,3228,3228,3228,3228,3228,3228,60.15109634399414,54.6158561706543,61.66328430175781,64.34544372558594,59.93865966796875,56.86977005004883,58.252655029296875,57.906185150146484,60.65795135498047,55.66423797607422,80,90.47618865966797,35,15.789472579956055,14.285715103149414,5,0,0,15.799375534057617,17179869184,0,12060737536,0
204,1772015862899,3228,3228,3228,3228,3228,3228,3228,3228,60.15109634399414,54.6158561706543,61.66328430175781,64.34544372558594,59.93865966796875,56.86977005004883,58.252655029296875,57.906185150146484,60.65795135498047,55.66423797607422,85.71428680419922,85,42.85714340209961,23.809524536132813,19.047618865966797,20,14.285715103149414,14.285715103149414,15.799375534057617,17179869184,0,12052365312,0
204,1772015863104,3228,3228,3228,3228,3228,3228,3228,3228,60.15109634399414,54.6158561706543,61.66328430175781,64.34544372558594,59.93865966796875,56.86977005004883,58.252655029296875,57.906185150146484,60.65795135498047,55.66423797607422,85,85,25,15.000000953674316,0,0,0,0,15.799375534057617,17179869184,0,12052365312,0
204,1772015863309,3228,3228,3228,3228,3228,3228,3228,3228,60.03590393066406,55.571414947509766,59.83412170410156,61.7152214050293,58.77106475830078,56.57898712158203,59.85298538208008,58.918819427490234,61.02134323120117,56.13896179199219,90,90,23.809524536132813,9.523809432983398,4.761904716491699,4.761904716491699,4.761904716491699,0,15.799375534057617,17179869184,0,12064456704,0
201,1772015863514,3228,3228,3228,3228,3228,3228,3228,3228,60.03590393066406,55.571414947509766,59.83412170410156,61.7152214050293,58.77106475830078,56.57898712158203,59.85298538208008,58.918819427490234,61.02134323120117,56.13896179199219,90.47618865966797,90,5.263157844543457,5,0,0,0,0,15.799375534057617,17179869184,0,12067127296,0
