Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771976841165,3228,3228,3228,3228,3228,3228,3228,3228,58.83692932128906,56.5390510559082,56.92229461669922,60.77835464477539,59.18365478515625,57.47395324707031,59.290706634521484,56.66905212402344,61.02742385864258,56.421302795410156,100,NaN,0,0,0,0,0,0,5.399501323699951,17179869184,0,9936568320,0
200,1771976841165,3228,3228,3228,3228,3228,3228,3228,3228,58.83692932128906,56.5390510559082,56.92229461669922,60.77835464477539,59.18365478515625,57.47395324707031,59.290706634521484,56.66905212402344,61.02742385864258,56.421302795410156,0,100,0,0,NaN,0,0,0,5.399501323699951,17179869184,0,9938829312,0
207,1771976841366,3228,3228,3228,3228,3228,3228,3228,3228,58.83692932128906,56.5390510559082,56.92229461669922,60.77835464477539,59.18365478515625,57.47395324707031,59.290706634521484,56.66905212402344,61.02742385864258,56.421302795410156,77.2727279663086,75,25,60.000003814697266,20,9.523809432983398,0,0,5.594827175140381,17179869184,0,9938829312,0
200,1771976841573,3228,3228,3228,3228,3228,3228,3228,3228,58.83692932128906,56.5390510559082,56.92229461669922,60.77835464477539,59.18365478515625,57.47395324707031,59.290706634521484,56.66905212402344,61.02742385864258,56.421302795410156,73.68421173095703,75,57.894737243652344,40,40,30.000001907348633,19.047618865966797,19.047618865966797,5.594827175140381,17179869184,0,9938829312,0
200,1771976841774,3228,3228,3228,3228,3228,3228,3228,3228,58.83692932128906,56.5390510559082,56.92229461669922,60.77835464477539,59.18365478515625,57.47395324707031,59.290706634521484,56.66905212402344,61.02742385864258,56.421302795410156,85,85.71428680419922,20,33.333335876464844,14.285715103149414,4.761904716491699,0,0,5.594827175140381,17179869184,0,10433839104,0
201,1771976841975,3228,3228,3228,3228,3228,3228,3228,3228,61.433536529541016,57.492156982421875,61.41349792480469,65.59292602539063,61.92987060546875,58.721187591552734,60.960777282714844,58.98979949951172,62.178279876708984,57.712791442871094,85,85,35,31.57894515991211,15.000000953674316,10.526315689086914,0,0,5.594827175140381,17179869184,0,10909138944,0
199,1771976842177,3228,3228,3228,3228,3228,3228,3228,3228,61.433536529541016,57.492156982421875,61.41349792480469,65.59292602539063,61.92987060546875,58.721187591552734,60.960777282714844,58.98979949951172,62.178279876708984,57.712791442871094,95,95,45,50,35,20,19.047618865966797,9.523809432983398,5.594827175140381,17179869184,0,11355914240,0
203,1771976842377,3228,3228,3228,3228,3228,3228,3228,3228,61.433536529541016,57.492156982421875,61.41349792480469,65.59292602539063,61.92987060546875,58.721187591552734,60.960777282714844,58.98979949951172,62.178279876708984,57.712791442871094,75,78.94737243652344,21.052631378173828,25,0,5,4.761904716491699,0,7.863739490509033,17179869184,0,11355914240,0
199,1771976842580,3228,3228,3228,3228,3228,3228,3228,3228,61.433536529541016,57.492156982421875,61.41349792480469,65.59292602539063,61.92987060546875,58.721187591552734,60.960777282714844,58.98979949951172,62.178279876708984,57.712791442871094,95.45454406738281,100,55,40,25,19.047618865966797,5.263157844543457,4.761904716491699,7.863739490509033,17179869184,0,11355914240,0
201,1771976842780,3228,3228,3228,3228,3228,3228,3228,3228,61.433536529541016,57.492156982421875,63.5821533203125,67.18505859375,63.1348876953125,59.84209442138672,60.960777282714844,58.98979949951172,62.178279876708984,57.712791442871094,94.44444274902344,90.47618865966797,5,0,4.761904716491699,0,0,0,7.863739490509033,17179869184,0,12064227328,0
