Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771977195749,3228,3228,3228,3228,3228,3228,3228,3228,59.42878723144531,56.918983459472656,57.09375762939453,59.97671890258789,58.88536071777344,57.030906677246094,59.969295501708984,56.64719009399414,60.75846862792969,56.94731140136719,50,100,0,0,0,0,0,0,5.744338512420654,17179869184,0,11508285440,0
204,1771977195749,3228,3228,3228,3228,3228,3228,3228,3228,59.42878723144531,56.918983459472656,57.09375762939453,59.97671890258789,58.88536071777344,57.030906677246094,59.969295501708984,56.64719009399414,60.75846862792969,56.94731140136719,100,50,100,50,0,0,0,0,5.744338512420654,17179869184,0,11509497856,0
203,1771977195954,3228,3228,3228,3228,3228,3228,3228,3228,59.74549865722656,56.92099380493164,57.879859924316406,60.52737045288086,59.251197814941406,57.20375061035156,60.051025390625,56.75907897949219,60.88214111328125,57.07292175292969,80,84.21052551269531,42.85714340209961,70,33.333335876464844,25,9.523809432983398,9.090909004211426,5.744338512420654,17179869184,0,11538071552,0
201,1771977196158,3228,3228,3228,3228,3228,3228,3228,3228,59.74549865722656,56.92099380493164,57.879859924316406,60.52737045288086,59.251197814941406,57.20375061035156,60.051025390625,56.75907897949219,60.88214111328125,57.07292175292969,95.23809814453125,95.23809814453125,55,52.38095474243164,50,45,20,10.526315689086914,5.744338512420654,17179869184,0,11594498048,0
202,1771977196359,3228,3228,3228,3228,3228,3228,3228,3228,59.74549865722656,56.92099380493164,57.879859924316406,60.52737045288086,59.251197814941406,57.20375061035156,60.051025390625,56.75907897949219,60.88214111328125,57.07292175292969,75,71.42857360839844,21.052631378173828,35,10,0,0,0,5.841334342956543,17179869184,0,11913232384,0
199,1771977196562,3228,3228,3228,3228,3228,3228,3228,3228,59.74549865722656,56.92099380493164,57.879859924316406,60.52737045288086,59.251197814941406,57.20375061035156,60.051025390625,56.75907897949219,60.88214111328125,57.07292175292969,95.23809814453125,95,25,21.052631378173828,5,9.523809432983398,4.761904716491699,0,5.841334342956543,17179869184,0,12091768832,0
200,1771977196762,3228,3228,3228,3228,3228,3228,3228,3228,59.74549865722656,56.92099380493164,57.879859924316406,60.52737045288086,59.251197814941406,57.20375061035156,60.051025390625,56.75907897949219,60.88214111328125,57.07292175292969,88.8888931274414,94.73684692382813,15.789472579956055,25,5,0,0,0,5.841334342956543,17179869184,0,12090769408,0
201,1771977196963,3228,3228,3228,3228,3228,3228,3228,3228,63.05721664428711,58.99776077270508,64.96891021728516,68.19295501708984,63.6444091796875,59.92697525024414,62.951324462890625,60.209388732910156,62.8859977722168,58.37212371826172,90,90.47618865966797,20,15.789472579956055,0,0,0,0,5.841334342956543,17179869184,0,11936219136,0
205,1771977197164,3228,3228,3228,3228,3228,3228,3228,3228,63.05721664428711,58.99776077270508,64.96891021728516,68.19295501708984,63.6444091796875,59.92697525024414,62.951324462890625,60.209388732910156,62.8859977722168,58.37212371826172,90,90,20,28.571430206298828,9.523809432983398,0,0,0,5.841334342956543,17179869184,0,11930664960,0
204,1771977197369,3228,3228,3228,3228,3228,3228,3228,3228,63.05721664428711,58.99776077270508,64.96891021728516,68.19295501708984,63.6444091796875,59.92697525024414,62.951324462890625,60.209388732910156,62.8859977722168,58.37212371826172,95.23809814453125,94.73684692382813,60.000003814697266,36.842105865478516,20,30.000001907348633,19.047618865966797,13.636363983154297,13.715365409851074,17179869184,0,11944673280,0
209,1771977197574,3228,3228,3228,3228,3228,3228,3228,3228,63.05721664428711,58.99776077270508,64.96891021728516,68.19295501708984,63.6444091796875,59.92697525024414,62.951324462890625,60.209388732910156,62.8859977722168,58.37212371826172,95.23809814453125,95.23809814453125,20,9.523809432983398,0,4.761904716491699,0,0,13.715365409851074,17179869184,0,11938938880,0
200,1771977197784,3228,3228,3228,3228,3228,3228,3228,3228,63.05721664428711,58.99776077270508,64.96891021728516,68.19295501708984,63.6444091796875,59.92697525024414,62.951324462890625,60.209388732910156,62.8859977722168,58.37212371826172,90.47618865966797,90.90909576416016,0,0,0,0,0,0,13.715365409851074,17179869184,0,11941642240,0
199,1771977197985,3228,3228,3228,3228,3228,3228,3228,3228,62.35186767578125,58.688194274902344,63.19038391113281,65.85740661621094,62.08326721191406,59.20989227294922,63.102909088134766,60.33850860595703,62.89339828491211,58.47251892089844,71.42857360839844,68.42105102539063,5,4.761904716491699,0,0,0,0,13.715365409851074,17179869184,0,11941855232,0
209,1771977198185,3228,3228,3228,3228,3228,3228,3228,3228,62.35186767578125,58.688194274902344,63.19038391113281,65.85740661621094,62.08326721191406,59.20989227294922,63.102909088134766,60.33850860595703,62.89339828491211,58.47251892089844,90,90.47618865966797,15.000000953674316,5.263157844543457,0,0,0,0,13.715365409851074,17179869184,0,11945000960,0
201,1771977198395,3228,3228,3228,3228,3228,3228,3228,3228,62.35186767578125,58.688194274902344,63.19038391113281,65.85740661621094,62.08326721191406,59.20989227294922,63.102909088134766,60.33850860595703,62.89339828491211,58.47251892089844,85.71428680419922,85.71428680419922,0,0,0,0,0,0,16.042924880981445,17179869184,0,11945312256,0
199,1771977198596,3228,3228,3228,3228,3228,3228,3228,3228,62.35186767578125,58.688194274902344,63.19038391113281,65.85740661621094,62.08326721191406,59.20989227294922,63.102909088134766,60.33850860595703,62.89339828491211,58.47251892089844,78.94737243652344,85,9.523809432983398,5,4.761904716491699,0,0,0,16.042924880981445,17179869184,0,11945312256,0
209,1771977198796,3228,3228,3228,3228,3228,3228,3228,3228,62.62665939331055,59.40719985961914,62.28953552246094,64.85835266113281,61.65602111816406,59.14851379394531,64.84976959228516,61.73845291137695,63.436100006103516,59.12506103515625,85,90,5.263157844543457,4.761904716491699,0,5,0,0,16.042924880981445,17179869184,0,11947933696,0
202,1771977199006,3228,3228,3228,3228,3228,3228,3228,3228,62.62665939331055,59.40719985961914,62.28953552246094,64.85835266113281,61.65602111816406,59.14851379394531,64.84976959228516,61.73845291137695,63.436100006103516,59.12506103515625,90.47618865966797,95,38.095237731933594,15.789472579956055,13.636363983154297,9.523809432983398,4.761904716491699,0,16.042924880981445,17179869184,0,11949637632,0
202,1771977199209,3228,3228,3228,3228,3228,3228,3228,3228,62.62665939331055,59.40719985961914,62.28953552246094,64.85835266113281,61.65602111816406,59.14851379394531,64.84976959228516,61.73845291137695,63.436100006103516,59.12506103515625,95,95.23809814453125,28.571430206298828,19.047618865966797,10,10,5,4.761904716491699,16.042924880981445,17179869184,0,11921080320,0
208,1771977199412,3228,3228,3228,3228,3228,3228,3228,3228,62.62665939331055,59.40719985961914,62.28953552246094,64.85835266113281,61.65602111816406,59.14851379394531,64.84976959228516,61.73845291137695,63.436100006103516,59.12506103515625,95,95,19.047618865966797,4.761904716491699,4.761904716491699,5,0,0,36.72528839111328,17179869184,0,11927977984,0
206,1771977199620,3228,3228,3228,3228,3228,3228,3228,3228,62.62665939331055,59.40719985961914,62.28953552246094,64.85835266113281,61.65602111816406,59.14851379394531,64.84976959228516,61.73845291137695,63.436100006103516,59.12506103515625,100,100,30.000001907348633,15.000000953674316,10,9.523809432983398,4.761904716491699,0,36.72528839111328,17179869184,0,11930222592,0
203,1771977199827,3228,3228,3228,3228,3228,3228,3228,3228,63.91914749145508,61.23662185668945,64.6117172241211,66.71723175048828,63.06547546386719,60.39981460571289,66.22746276855469,63.10536575317383,64.6056900024414,60.31208801269531,100,95.23809814453125,4.761904716491699,0,0,0,0,0,36.72528839111328,17179869184,0,11930320896,0
209,1771977200030,3228,3228,3228,3228,3228,3228,3228,3228,63.91914749145508,61.23662185668945,64.6117172241211,66.71723175048828,63.06547546386719,60.39981460571289,66.22746276855469,63.10536575317383,64.6056900024414,60.31208801269531,85,90,10,5,4.761904716491699,0,0,0,36.72528839111328,17179869184,0,11931795456,0
199,1771977200240,3228,3228,3228,3228,3228,3228,3228,3228,63.91914749145508,61.23662185668945,64.6117172241211,66.71723175048828,63.06547546386719,60.39981460571289,66.22746276855469,63.10536575317383,64.6056900024414,60.31208801269531,61.904762268066406,57.142860412597656,0,0,0,0,0,0,36.72528839111328,17179869184,0,11931795456,0
