Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771964121649,3228,3228,3228,3228,3228,3228,3228,3228,59.12540817260742,56.30666732788086,56.608055114746094,59.24016571044922,57.85533142089844,56.85248565673828,58.17508316040039,56.58134460449219,60.83851623535156,55.570281982421875,NaN,100,50,0,0,0,0,0,6.4415788650512695,17179869184,0,9236447232,0
208,1771964121649,3228,3228,3228,3228,3228,3228,3228,3228,59.12540817260742,56.30666732788086,56.608055114746094,59.24016571044922,57.85533142089844,56.85248565673828,58.17508316040039,56.58134460449219,60.83851623535156,55.570281982421875,100,100,100,NaN,0,0,0,0,6.4415788650512695,17179869184,0,9238118400,0
201,1771964121857,3228,3228,3228,3228,3228,3228,3228,3228,59.557865142822266,56.18912124633789,57.088523864746094,59.62312316894531,58.258155822753906,56.989078521728516,58.304100036621094,56.79750061035156,60.73945236206055,55.766685485839844,95,95.23809814453125,40,65,36.3636360168457,19.047618865966797,14.285715103149414,4.761904716491699,6.4415788650512695,17179869184,0,9264988160,0
201,1771964122059,3228,3228,3228,3228,3228,3228,3228,3228,59.557865142822266,56.18912124633789,57.088523864746094,59.62312316894531,58.258155822753906,56.989078521728516,58.304100036621094,56.79750061035156,60.73945236206055,55.766685485839844,90.47618865966797,85,30.000001907348633,33.333335876464844,15.000000953674316,15.000000953674316,0,0,6.4415788650512695,17179869184,0,9536110592,0
199,1771964122261,3228,3228,3228,3228,3228,3228,3228,3228,59.557865142822266,56.18912124633789,57.088523864746094,59.62312316894531,58.258155822753906,56.989078521728516,58.304100036621094,56.79750061035156,60.73945236206055,55.766685485839844,85,90,25,21.052631378173828,5.263157844543457,0,0,0,6.239559173583984,17179869184,0,9990193152,0
200,1771964122461,3228,3228,3228,3228,3228,3228,3228,3228,59.557865142822266,56.18912124633789,57.088523864746094,59.62312316894531,58.258155822753906,56.989078521728516,58.304100036621094,56.79750061035156,60.73945236206055,55.766685485839844,80.95238494873047,95,15.000000953674316,20,4.761904716491699,0,0,0,6.239559173583984,17179869184,0,10438262784,0
202,1771964122662,3228,3228,3228,3228,3228,3228,3228,3228,59.557865142822266,56.18912124633789,57.088523864746094,59.62312316894531,58.258155822753906,56.989078521728516,58.304100036621094,56.79750061035156,60.73945236206055,55.766685485839844,100,95,21.052631378173828,31.57894515991211,10,9.523809432983398,5,9.090909004211426,6.239559173583984,17179869184,0,10866343936,0
209,1771964122864,3228,3228,3228,3228,3228,3228,3228,3228,62.57017135620117,57.814266204833984,64.45346069335938,67.20968627929688,61.26013946533203,59.29986572265625,60.59809112548828,59.756004333496094,62.144569396972656,57.023040771484375,90.47618865966797,95.23809814453125,52.38095474243164,47.619049072265625,45,21.052631378173828,19.047618865966797,5.263157844543457,6.239559173583984,17179869184,0,10941366272,0
209,1771964123074,3228,3228,3228,3228,3228,3228,3228,3228,62.57017135620117,57.814266204833984,64.45346069335938,67.20968627929688,61.26013946533203,59.29986572265625,60.59809112548828,59.756004333496094,62.144569396972656,57.023040771484375,100,100,45,42.85714340209961,20,19.047618865966797,10,9.090909004211426,6.239559173583984,17179869184,0,11625938944,0
207,1771964123284,3228,3228,3228,3228,3228,3228,3228,3228,62.57017135620117,57.814266204833984,64.45346069335938,67.20968627929688,61.26013946533203,59.29986572265625,60.59809112548828,59.756004333496094,62.144569396972656,57.023040771484375,100,100,55,33.333335876464844,23.809524536132813,23.809524536132813,14.285715103149414,14.285715103149414,13.196556091308594,17179869184,0,12424232960,0
200,1771964123492,3228,3228,3228,3228,3228,3228,3228,3228,62.57017135620117,57.814266204833984,64.45346069335938,67.20968627929688,61.26013946533203,59.29986572265625,60.59809112548828,59.756004333496094,62.144569396972656,57.023040771484375,95.23809814453125,95,4.761904716491699,0,0,0,0,0,13.196556091308594,17179869184,0,12422955008,0
