Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771983575583,3228,3228,3228,3228,3228,3228,3228,3228,59.78499984741211,56.454063415527344,56.94483184814453,59.66167449951172,58.782371520996094,57.03586196899414,58.88912582397461,56.29332733154297,61.03142166137695,56.257408142089844,66.66667175292969,66.66667175292969,0,0,0,0,0,0,5.512057304382324,17179869184,0,10498588672,0
209,1771983575584,3228,3228,3228,3228,3228,3228,3228,3228,59.78499984741211,56.454063415527344,56.94483184814453,59.66167449951172,58.782371520996094,57.03586196899414,58.88912582397461,56.29332733154297,61.03142166137695,56.257408142089844,NaN,NaN,0,100,0,0,0,0,5.512057304382324,17179869184,0,10501111808,0
200,1771983575794,3228,3228,3228,3228,3228,3228,3228,3228,59.78499984741211,56.454063415527344,56.94483184814453,59.66167449951172,58.782371520996094,57.03586196899414,58.88912582397461,56.29332733154297,61.03142166137695,56.257408142089844,77.2727279663086,77.2727279663086,23.809524536132813,66.66667175292969,10,4.761904716491699,0,4.545454502105713,5.512057304382324,17179869184,0,10540236800,0
209,1771983575995,3228,3228,3228,3228,3228,3228,3228,3228,60.887447357177734,56.68887710571289,58.774505615234375,62.00141143798828,59.87718963623047,57.32505416870117,59.29098892211914,57.141571044921875,61.329872131347656,56.622764587402344,100,100,55,40,45,36.842105865478516,15.000000953674316,10.526315689086914,5.512057304382324,17179869184,0,10742120448,0
199,1771983576205,3228,3228,3228,3228,3228,3228,3228,3228,60.887447357177734,56.68887710571289,58.774505615234375,62.00141143798828,59.87718963623047,57.32505416870117,59.29098892211914,57.141571044921875,61.329872131347656,56.622764587402344,85.71428680419922,80.95238494873047,33.333335876464844,27.272727966308594,13.636363983154297,9.090909004211426,4.761904716491699,0,5.512057304382324,17179869184,0,11029479424,0
200,1771983576405,3228,3228,3228,3228,3228,3228,3228,3228,60.887447357177734,56.68887710571289,58.774505615234375,62.00141143798828,59.87718963623047,57.32505416870117,59.29098892211914,57.141571044921875,61.329872131347656,56.622764587402344,80.95238494873047,84.21052551269531,10.526315689086914,26.3157901763916,5,5,0,0,6.901835918426514,17179869184,0,11492147200,0
204,1771983576605,3228,3228,3228,3228,3228,3228,3228,3228,60.887447357177734,56.68887710571289,58.774505615234375,62.00141143798828,59.87718963623047,57.32505416870117,59.29098892211914,57.141571044921875,61.329872131347656,56.622764587402344,63.15789031982422,66.66667175292969,10,15.789472579956055,0,0,0,0,6.901835918426514,17179869184,0,11966136320,0
200,1771983576809,3228,3228,3228,3228,3228,3228,3228,3228,60.887447357177734,56.68887710571289,58.774505615234375,62.00141143798828,59.87718963623047,57.32505416870117,59.29098892211914,57.141571044921875,61.329872131347656,56.622764587402344,85.71428680419922,85,26.3157901763916,28.571430206298828,10,0,0,0,6.901835918426514,17179869184,0,11966136320,0
204,1771983577010,3228,3228,3228,3228,3228,3228,3228,3228,63.66800308227539,58.0419921875,64.45345306396484,67.61149597167969,63.07090759277344,59.79814147949219,61.46951675415039,59.71190643310547,63.1554069519043,58.062721252441406,100,100,65,60.000003814697266,55,42.85714340209961,36.3636360168457,31.57894515991211,6.901835918426514,17179869184,0,11966136320,0
202,1771983577215,3228,3228,3228,3228,3228,3228,3228,3228,63.66800308227539,58.0419921875,64.45345306396484,67.61149597167969,63.07090759277344,59.79814147949219,61.46951675415039,59.71190643310547,63.1554069519043,58.062721252441406,100,95.23809814453125,33.333335876464844,19.047618865966797,10,10,0,0,6.901835918426514,17179869184,0,12145999872,0
209,1771983577418,3228,3228,3228,3228,3228,3228,3228,3228,63.66800308227539,58.0419921875,64.45345306396484,67.61149597167969,63.07090759277344,59.79814147949219,61.46951675415039,59.71190643310547,63.1554069519043,58.062721252441406,95.23809814453125,100,10,0,0,4.761904716491699,0,0,14.189743995666504,17179869184,0,12159090688,0
199,1771983577628,3228,3228,3228,3228,3228,3228,3228,3228,63.66800308227539,58.0419921875,64.45345306396484,67.61149597167969,63.07090759277344,59.79814147949219,61.46951675415039,59.71190643310547,63.1554069519043,58.062721252441406,85.71428680419922,85.71428680419922,13.636363983154297,4.545454502105713,0,4.761904716491699,0,0,14.189743995666504,17179869184,0,12159090688,0
