Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771973794052,3228,3228,3228,3228,3228,3228,3228,3228,60.386470794677734,56.13418197631836,57.36907958984375,59.25101852416992,59.995277404785156,57.823974609375,59.73686599731445,57.178550720214844,61.33956527709961,56.068016052246094,0,0,0,0,0,0,0,0,5.4548258781433105,17179869184,0,11202134016,0
202,1771973794052,3228,3228,3228,3228,3228,3228,3228,3228,60.386470794677734,56.13418197631836,57.36907958984375,59.25101852416992,59.995277404785156,57.823974609375,59.73686599731445,57.178550720214844,61.33956527709961,56.068016052246094,100,100,0,100,0,0,0,0,5.4548258781433105,17179869184,0,11203133440,0
209,1771973794255,3228,3228,3228,3228,3228,3228,3228,3228,60.386470794677734,56.13418197631836,57.36907958984375,59.25101852416992,59.995277404785156,57.823974609375,59.73686599731445,57.178550720214844,61.33956527709961,56.068016052246094,75,80,33.333335876464844,66.66667175292969,27.272727966308594,10.526315689086914,10,9.523809432983398,5.624419689178467,17179869184,0,11220877312,0
200,1771973794465,3228,3228,3228,3228,3228,3228,3228,3228,60.386470794677734,56.13418197631836,57.36907958984375,59.25101852416992,59.995277404785156,57.823974609375,59.73686599731445,57.178550720214844,61.33956527709961,56.068016052246094,90.47618865966797,90.47618865966797,66.66667175292969,47.619049072265625,45,50,35,38.095237731933594,5.624419689178467,17179869184,0,11287019520,0
199,1771973794665,3228,3228,3228,3228,3228,3228,3228,3228,60.386470794677734,56.13418197631836,57.36907958984375,59.25101852416992,59.995277404785156,57.823974609375,59.73686599731445,57.178550720214844,61.33956527709961,56.068016052246094,45,55,25,15.789472579956055,10,4.761904716491699,0,0,5.624419689178467,17179869184,0,11609882624,0
202,1771973794865,3228,3228,3228,3228,3228,3228,3228,3228,62.97877883911133,57.690433502197266,62.26240539550781,64.80867767333984,62.847679138183594,59.628929138183594,62.218528747558594,59.97833251953125,63.06912612915039,57.075355529785156,63.15789031982422,55,5.263157844543457,23.809524536132813,0,0,0,0,5.624419689178467,17179869184,0,12069470208,0
202,1771973795068,3228,3228,3228,3228,3228,3228,3228,3228,62.97877883911133,57.690433502197266,62.26240539550781,64.80867767333984,62.847679138183594,59.628929138183594,62.218528747558594,59.97833251953125,63.06912612915039,57.075355529785156,90.47618865966797,95,35,31.57894515991211,15.000000953674316,0,0,0,5.624419689178467,17179869184,0,12226166784,0
205,1771973795271,3228,3228,3228,3228,3228,3228,3228,3228,62.97877883911133,57.690433502197266,62.26240539550781,64.80867767333984,62.847679138183594,59.628929138183594,62.218528747558594,59.97833251953125,63.06912612915039,57.075355529785156,90,90,65,55,45,33.333335876464844,23.809524536132813,15.000000953674316,8.553037643432617,17179869184,0,12176375808,0
202,1771973795477,3228,3228,3228,3228,3228,3228,3228,3228,62.97877883911133,57.690433502197266,62.26240539550781,64.80867767333984,62.847679138183594,59.628929138183594,62.218528747558594,59.97833251953125,63.06912612915039,57.075355529785156,66.66667175292969,66.66667175292969,36.842105865478516,35,15.000000953674316,15.000000953674316,5.263157844543457,0,8.553037643432617,17179869184,0,12153683968,0
208,1771973795680,3228,3228,3228,3228,3228,3228,3228,3228,62.97877883911133,57.690433502197266,62.26240539550781,64.80867767333984,62.847679138183594,59.628929138183594,62.218528747558594,59.97833251953125,63.06912612915039,57.075355529785156,89.47368621826172,90,35,23.809524536132813,9.523809432983398,9.523809432983398,9.090909004211426,0,8.553037643432617,17179869184,0,12161679360,0
209,1771973795889,3228,3228,3228,3228,3228,3228,3228,3228,63.69153594970703,58.45048522949219,63.83021545410156,65.89752960205078,63.77467346191406,60.684661865234375,62.90068817138672,60.703792572021484,63.4399528503418,57.674530029296875,90.47618865966797,85,54.54545593261719,38.095237731933594,28.571430206298828,25,5,13.636363983154297,8.553037643432617,17179869184,0,12119080960,0
208,1771973796099,3228,3228,3228,3228,3228,3228,3228,3228,63.69153594970703,58.45048522949219,63.83021545410156,65.89752960205078,63.77467346191406,60.684661865234375,62.90068817138672,60.703792572021484,63.4399528503418,57.674530029296875,71.42857360839844,71.42857360839844,10,0,4.761904716491699,0,0,0,8.553037643432617,17179869184,0,12126535680,0
199,1771973796308,3228,3228,3228,3228,3228,3228,3228,3228,63.69153594970703,58.45048522949219,63.83021545410156,65.89752960205078,63.77467346191406,60.684661865234375,62.90068817138672,60.703792572021484,63.4399528503418,57.674530029296875,90.47618865966797,85.71428680419922,4.761904716491699,4.545454502105713,0,4.761904716491699,0,0,17.65270233154297,17179869184,0,12132188160,0
199,1771973796509,3228,3228,3228,3228,3228,3228,3228,3228,63.69153594970703,58.45048522949219,63.83021545410156,65.89752960205078,63.77467346191406,60.684661865234375,62.90068817138672,60.703792572021484,63.4399528503418,57.674530029296875,90,90.47618865966797,10,5.263157844543457,0,4.761904716491699,5,0,17.65270233154297,17179869184,0,12132696064,0
