Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771921373844,3228,3228,3228,3228,3228,3228,3228,3228,57.08646774291992,53.42361831665039,55.10797119140625,56.714141845703125,56.11351776123047,55.4678955078125,56.61366271972656,54.1932487487793,57.810218811035156,53.53642272949219,100,0,0,0,0,0,0,0,8.106063842773438,17179869184,0,11396907008,0
209,1771921373844,3228,3228,3228,3228,3228,3228,3228,3228,57.08646774291992,53.42361831665039,55.10797119140625,56.714141845703125,56.11351776123047,55.4678955078125,56.61366271972656,54.1932487487793,57.810218811035156,53.53642272949219,0,0,0,100,0,0,0,NaN,8.106063842773438,17179869184,0,11396907008,0
204,1771921374054,3228,3228,3228,3228,3228,3228,3228,3228,57.670475006103516,53.98934555053711,56.25694274902344,57.51920700073242,56.86023712158203,55.38429641723633,57.290035247802734,54.68824005126953,58.12619400024414,53.78467559814453,66.66667175292969,66.66667175292969,52.38095474243164,66.66667175292969,47.619049072265625,25,19.047618865966797,18.18181800842285,8.106063842773438,17179869184,0,11396907008,0
208,1771921374258,3228,3228,3228,3228,3228,3228,3228,3228,57.670475006103516,53.98934555053711,56.25694274902344,57.51920700073242,56.86023712158203,55.38429641723633,57.290035247802734,54.68824005126953,58.12619400024414,53.78467559814453,50,47.36842346191406,52.38095474243164,15.000000953674316,23.809524536132813,19.047618865966797,14.285715103149414,0,8.106063842773438,17179869184,0,11396907008,0
199,1771921374467,3228,3228,3228,3228,3228,3228,3228,3228,57.670475006103516,53.98934555053711,56.25694274902344,57.51920700073242,56.86023712158203,55.38429641723633,57.290035247802734,54.68824005126953,58.12619400024414,53.78467559814453,10,18.18181800842285,15.789472579956055,27.272727966308594,5,10,0,0,8.031780242919922,17179869184,0,11917688832,0
208,1771921374667,3228,3228,3228,3228,3228,3228,3228,3228,57.670475006103516,53.98934555053711,56.25694274902344,57.51920700073242,56.86023712158203,55.38429641723633,57.290035247802734,54.68824005126953,58.12619400024414,53.78467559814453,60.000003814697266,52.6315803527832,20,21.052631378173828,5,4.761904716491699,4.761904716491699,0,8.031780242919922,17179869184,0,11927715840,0
209,1771921374875,3228,3228,3228,3228,3228,3228,3228,3228,60.90827941894531,55.7586555480957,62.81922149658203,64.35490417480469,60.807456970214844,57.477298736572266,59.778202056884766,58.051361083984375,59.804725646972656,55.26905822753906,100,100,50,40,33.333335876464844,20,15.000000953674316,14.285715103149414,8.031780242919922,17179869184,0,11900026880,0
206,1771921375085,3228,3228,3228,3228,3228,3228,3228,3228,60.90827941894531,55.7586555480957,62.81922149658203,64.35490417480469,60.807456970214844,57.477298736572266,59.778202056884766,58.051361083984375,59.804725646972656,55.26905822753906,75,80.95238494873047,28.571430206298828,28.571430206298828,9.523809432983398,4.761904716491699,4.761904716491699,0,8.031780242919922,17179869184,0,11701174272,0
207,1771921375292,3228,3228,3228,3228,3228,3228,3228,3228,60.90827941894531,55.7586555480957,62.81922149658203,64.35490417480469,60.807456970214844,57.477298736572266,59.778202056884766,58.051361083984375,59.804725646972656,55.26905822753906,86.36363983154297,90,55,40,20,23.809524536132813,14.285715103149414,10,8.031780242919922,17179869184,0,11634262016,0
208,1771921375499,3228,3228,3228,3228,3228,3228,3228,3228,60.90827941894531,55.7586555480957,62.81922149658203,64.35490417480469,60.807456970214844,57.477298736572266,59.778202056884766,58.051361083984375,59.804725646972656,55.26905822753906,85,85.71428680419922,14.285715103149414,9.523809432983398,4.761904716491699,0,0,0,16.50479507446289,17179869184,0,11636293632,0
199,1771921375709,3228,3228,3228,3228,3228,3228,3228,3228,60.90827941894531,55.7586555480957,62.81922149658203,64.35490417480469,60.807456970214844,57.477298736572266,59.778202056884766,58.051361083984375,59.804725646972656,55.26905822753906,76.19047546386719,70,4.761904716491699,4.545454502105713,0,0,0,0,16.50479507446289,17179869184,0,11636310016,0
206,1771921375909,3228,3228,3228,3228,3228,3228,3228,3228,60.725467681884766,56.32535934448242,60.76609802246094,62.31964111328125,59.69623565673828,57.440250396728516,60.56326675415039,58.598453521728516,60.28849792480469,55.92176818847656,76.19047546386719,75,5.263157844543457,5.263157844543457,0,5,0,0,16.50479507446289,17179869184,0,11631919104,0
209,1771921376115,3228,3228,3228,3228,3228,3228,3228,3228,60.725467681884766,56.32535934448242,60.76609802246094,62.31964111328125,59.69623565673828,57.440250396728516,60.56326675415039,58.598453521728516,60.28849792480469,55.92176818847656,90,90.47618865966797,4.761904716491699,0,0,4.545454502105713,0,0,16.50479507446289,17179869184,0,11631919104,0
200,1771921376325,3228,3228,3228,3228,3228,3228,3228,3228,60.725467681884766,56.32535934448242,60.76609802246094,62.31964111328125,59.69623565673828,57.440250396728516,60.56326675415039,58.598453521728516,60.28849792480469,55.92176818847656,95,90.47618865966797,4.761904716491699,0,4.545454502105713,0,0,0,21.479686737060547,17179869184,0,11631919104,0
201,1771921376525,3228,3228,3228,3228,3228,3228,3228,3228,60.725467681884766,56.32535934448242,60.76609802246094,62.31964111328125,59.69623565673828,57.440250396728516,60.56326675415039,58.598453521728516,60.28849792480469,55.92176818847656,47.619049072265625,45,0,0,0,0,0,0,21.479686737060547,17179869184,0,11632738304,0
200,1771921376727,3228,3228,3228,3228,3228,3228,3228,3228,60.725467681884766,56.32535934448242,60.76609802246094,62.31964111328125,59.69623565673828,57.440250396728516,60.56326675415039,58.598453521728516,60.28849792480469,55.92176818847656,10.526315689086914,20,9.523809432983398,9.523809432983398,0,0,0,0,21.479686737060547,17179869184,0,11631837184,0
199,1771921376927,3228,3228,3228,3228,3228,3228,3228,3228,60.58597946166992,56.75798416137695,60.400657653808594,61.8486442565918,59.2713623046875,57.263465881347656,61.81785202026367,59.61365509033203,60.646732330322266,56.486534118652344,76.19047546386719,70,36.842105865478516,21.052631378173828,15.000000953674316,5.263157844543457,5,10,21.479686737060547,17179869184,0,11623268352,0
206,1771921377127,3228,3228,3228,3228,3228,3228,3228,3228,60.58597946166992,56.75798416137695,60.400657653808594,61.8486442565918,59.2713623046875,57.263465881347656,61.81785202026367,59.61365509033203,60.646732330322266,56.486534118652344,68.42105102539063,61.904762268066406,15.000000953674316,14.285715103149414,0,0,0,0,21.479686737060547,17179869184,0,11605704704,0
203,1771921377334,3228,3228,3228,3228,3228,3228,3228,3228,60.58597946166992,56.75798416137695,60.400657653808594,61.8486442565918,59.2713623046875,57.263465881347656,61.81785202026367,59.61365509033203,60.646732330322266,56.486534118652344,19.047618865966797,20,15.000000953674316,5,0,4.761904716491699,0,0,42.29874801635742,17179869184,0,11606360064,0
204,1771921377537,3228,3228,3228,3228,3228,3228,3228,3228,60.58597946166992,56.75798416137695,60.400657653808594,61.8486442565918,59.2713623046875,57.263465881347656,61.81785202026367,59.61365509033203,60.646732330322266,56.486534118652344,70,65,28.571430206298828,19.047618865966797,10,9.523809432983398,4.761904716491699,0,42.29874801635742,17179869184,0,11609292800,0
204,1771921377741,3228,3228,3228,3228,3228,3228,3228,3228,60.58597946166992,56.75798416137695,60.400657653808594,61.8486442565918,59.2713623046875,57.263465881347656,61.81785202026367,59.61365509033203,60.646732330322266,56.486534118652344,42.85714340209961,35,5.263157844543457,5,9.090909004211426,0,0,0,42.29874801635742,17179869184,0,11608965120,0
204,1771921377946,3228,3228,3228,3228,3228,3228,3228,3228,62.131919860839844,57.73810577392578,62.83808898925781,64.05789184570313,60.537010192871094,58.68796157836914,63.143428802490234,61.0593376159668,61.618282318115234,57.305084228515625,15.789472579956055,20,9.090909004211426,0,0,0,0,0,42.29874801635742,17179869184,0,11609489408,0
208,1771921378150,3228,3228,3228,3228,3228,3228,3228,3228,62.131919860839844,57.73810577392578,62.83808898925781,64.05789184570313,60.537010192871094,58.68796157836914,63.143428802490234,61.0593376159668,61.618282318115234,57.305084228515625,23.809524536132813,33.333335876464844,5,0,0,0,0,0,42.29874801635742,17179869184,0,11609440256,0
206,1771921378359,3228,3228,3228,3228,3228,3228,3228,3228,62.131919860839844,57.73810577392578,62.83808898925781,64.05789184570313,60.537010192871094,58.68796157836914,63.143428802490234,61.0593376159668,61.618282318115234,57.305084228515625,4.761904716491699,0,0,0,0,0,0,0,41.79627990722656,17179869184,0,11609456640,0
207,1771921378566,3228,3228,3228,3228,3228,3228,3228,3228,62.131919860839844,57.73810577392578,62.83808898925781,64.05789184570313,60.537010192871094,58.68796157836914,63.143428802490234,61.0593376159668,61.618282318115234,57.305084228515625,5,9.523809432983398,4.761904716491699,9.090909004211426,0,0,0,0,41.79627990722656,17179869184,0,11603820544,0
200,1771921378773,3228,3228,3228,3228,3228,3228,3228,3228,62.131919860839844,57.73810577392578,62.83808898925781,64.05789184570313,60.537010192871094,58.68796157836914,63.143428802490234,61.0593376159668,61.618282318115234,57.305084228515625,9.523809432983398,10.526315689086914,9.090909004211426,0,0,0,0,0,41.79627990722656,17179869184,0,11603869696,0
209,1771921378973,3228,3228,3228,3228,3228,3228,3228,3228,62.13468933105469,57.68624496459961,61.924713134765625,63.16585922241211,60.504493713378906,58.89031219482422,63.388919830322266,60.69611358642578,62.14153289794922,57.683868408203125,11.111111640930176,19.047618865966797,0,0,0,0,0,0,41.79627990722656,17179869184,0,11603869696,0
209,1771921379183,3228,3228,3228,3228,3228,3228,3228,3228,62.13468933105469,57.68624496459961,61.924713134765625,63.16585922241211,60.504493713378906,58.89031219482422,63.388919830322266,60.69611358642578,62.14153289794922,57.683868408203125,73.91304016113281,47.619049072265625,4.761904716491699,0,0,0,0,0,41.79627990722656,17179869184,0,11603869696,0
204,1771921379393,3228,3228,3228,3228,3228,3228,3228,3228,62.13468933105469,57.68624496459961,61.924713134765625,63.16585922241211,60.504493713378906,58.89031219482422,63.388919830322266,60.69611358642578,62.14153289794922,57.683868408203125,9.523809432983398,9.523809432983398,9.523809432983398,14.285715103149414,4.761904716491699,4.761904716491699,0,0,43.15080261230469,17179869184,0,11603869696,0
201,1771921379597,3228,3228,3228,3228,3228,3228,3228,3228,62.13468933105469,57.68624496459961,61.924713134765625,63.16585922241211,60.504493713378906,58.89031219482422,63.388919830322266,60.69611358642578,62.14153289794922,57.683868408203125,45,40,15.000000953674316,9.523809432983398,5,0,0,4.545454502105713,43.15080261230469,17179869184,0,11606130688,0
199,1771921379799,3228,3228,3228,3228,3228,3228,3228,3228,62.13468933105469,57.68624496459961,61.924713134765625,63.16585922241211,60.504493713378906,58.89031219482422,63.388919830322266,60.69611358642578,62.14153289794922,57.683868408203125,60.000003814697266,57.142860412597656,47.36842346191406,36.842105865478516,28.571430206298828,15.000000953674316,5,0,43.15080261230469,17179869184,0,11646779392,0
200,1771921379999,3228,3228,3228,3228,3228,3228,3228,3228,63.24172592163086,58.69361114501953,63.747886657714844,64.93909454345703,61.735321044921875,59.70069885253906,64.41880798339844,61.840702056884766,62.7492561340332,58.32234191894531,57.894737243652344,75,25,14.285715103149414,10,5.263157844543457,4.761904716491699,0,43.15080261230469,17179869184,0,11646779392,0
204,1771921380200,3228,3228,3228,3228,3228,3228,3228,3228,63.24172592163086,58.69361114501953,63.747886657714844,64.93909454345703,61.735321044921875,59.70069885253906,64.41880798339844,61.840702056884766,62.7492561340332,58.32234191894531,76.19047546386719,57.894737243652344,9.090909004211426,0,0,0,0,0,43.15080261230469,17179869184,0,11646779392,0
208,1771921380405,3228,3228,3228,3228,3228,3228,3228,3228,63.24172592163086,58.69361114501953,63.747886657714844,64.93909454345703,61.735321044921875,59.70069885253906,64.41880798339844,61.840702056884766,62.7492561340332,58.32234191894531,66.66667175292969,60.000003814697266,25,14.285715103149414,5,9.090909004211426,0,0,41.243995666503906,17179869184,0,11646779392,0
199,1771921380614,3228,3228,3228,3228,3228,3228,3228,3228,63.24172592163086,58.69361114501953,63.747886657714844,64.93909454345703,61.735321044921875,59.70069885253906,64.41880798339844,61.840702056884766,62.7492561340332,58.32234191894531,28.571430206298828,36.3636360168457,9.523809432983398,0,0,0,4.545454502105713,0,41.243995666503906,17179869184,0,11625742336,0
200,1771921380814,3228,3228,3228,3228,3228,3228,3228,3228,63.24172592163086,58.69361114501953,63.747886657714844,64.93909454345703,61.735321044921875,59.70069885253906,64.41880798339844,61.840702056884766,62.7492561340332,58.32234191894531,35,31.57894515991211,5.263157844543457,4.761904716491699,4.761904716491699,0,0,0,41.243995666503906,17179869184,0,11631575040,0
201,1771921381015,3228,3228,3228,3228,3228,3228,3228,3228,63.84978103637695,59.44232940673828,63.94062805175781,65.04781341552734,62.23467254638672,60.46501541137695,65.01412963867188,62.700531005859375,63.59576416015625,59.067527770996094,26.3157901763916,28.571430206298828,10,5,0,0,0,4.761904716491699,41.243995666503906,17179869184,0,11631509504,0
203,1771921381217,3228,3228,3228,3228,3228,3228,3228,3228,63.84978103637695,59.44232940673828,63.94062805175781,65.04781341552734,62.23467254638672,60.46501541137695,65.01412963867188,62.700531005859375,63.59576416015625,59.067527770996094,33.333335876464844,35,5,0,0,0,0,0,41.243995666503906,17179869184,0,11631902720,0
200,1771921381420,3228,3228,3228,3228,3228,3228,3228,3228,63.84978103637695,59.44232940673828,63.94062805175781,65.04781341552734,62.23467254638672,60.46501541137695,65.01412963867188,62.700531005859375,63.59576416015625,59.067527770996094,15.789472579956055,25,9.523809432983398,4.761904716491699,9.090909004211426,4.761904716491699,0,0,43.270050048828125,17179869184,0,11631951872,0
201,1771921381621,3228,3228,3228,3228,3228,3228,3228,3228,63.84978103637695,59.44232940673828,63.94062805175781,65.04781341552734,62.23467254638672,60.46501541137695,65.01412963867188,62.700531005859375,63.59576416015625,59.067527770996094,47.36842346191406,50,21.052631378173828,20,5.263157844543457,5,0,5,43.270050048828125,17179869184,0,11630559232,0
200,1771921381822,3228,3228,3228,3228,3228,3228,3228,3228,63.84978103637695,59.44232940673828,63.94062805175781,65.04781341552734,62.23467254638672,60.46501541137695,65.01412963867188,62.700531005859375,63.59576416015625,59.067527770996094,18.18181800842285,5.263157844543457,9.523809432983398,0,0,0,0,0,43.270050048828125,17179869184,0,11630428160,0
202,1771921382023,3228,3228,3228,3228,3228,3228,3228,3228,64.25897216796875,60.03823471069336,64.1756820678711,65.71192169189453,62.458702087402344,60.80178451538086,65.28231048583984,63.02590560913086,63.80072784423828,59.506256103515625,30.000001907348633,23.809524536132813,5.263157844543457,0,0,0,0,0,43.270050048828125,17179869184,0,11630428160,0
208,1771921382226,3228,3228,3228,3228,3228,3228,3228,3228,64.25897216796875,60.03823471069336,64.1756820678711,65.71192169189453,62.458702087402344,60.80178451538086,65.28231048583984,63.02590560913086,63.80072784423828,59.506256103515625,68.42105102539063,70,38.095237731933594,28.571430206298828,25,15.000000953674316,13.636363983154297,5,43.270050048828125,17179869184,0,11630428160,0
203,1771921382435,3228,3228,3228,3228,3228,3228,3228,3228,64.25897216796875,60.03823471069336,64.1756820678711,65.71192169189453,62.458702087402344,60.80178451538086,65.28231048583984,63.02590560913086,63.80072784423828,59.506256103515625,52.38095474243164,47.619049072265625,23.809524536132813,0,4.761904716491699,4.761904716491699,0,4.545454502105713,41.896446228027344,17179869184,0,11630428160,0
209,1771921382638,3228,3228,3228,3228,3228,3228,3228,3228,64.25897216796875,60.03823471069336,64.1756820678711,65.71192169189453,62.458702087402344,60.80178451538086,65.28231048583984,63.02590560913086,63.80072784423828,59.506256103515625,30.000001907348633,28.571430206298828,0,4.761904716491699,0,0,0,0,41.896446228027344,17179869184,0,11639177216,0
199,1771921382850,3228,3228,3228,3228,3228,3228,3228,3228,64.93566131591797,60.81365966796875,65.29967498779297,66.41761016845703,63.23423767089844,61.60944747924805,66.36253356933594,63.89177703857422,64.51832580566406,60.26152038574219,36.3636360168457,30.000001907348633,9.090909004211426,4.545454502105713,4.545454502105713,0,0,0,41.896446228027344,17179869184,0,11639799808,0
200,1771921383049,3228,3228,3228,3228,3228,3228,3228,3228,64.93566131591797,60.81365966796875,65.29967498779297,66.41761016845703,63.23423767089844,61.60944747924805,66.36253356933594,63.89177703857422,64.51832580566406,60.26152038574219,50,47.36842346191406,5,0,4.761904716491699,0,0,0,41.896446228027344,17179869184,0,11640504320,0
200,1771921383250,3228,3228,3228,3228,3228,3228,3228,3228,64.93566131591797,60.81365966796875,65.29967498779297,66.41761016845703,63.23423767089844,61.60944747924805,66.36253356933594,63.89177703857422,64.51832580566406,60.26152038574219,30.000001907348633,23.809524536132813,5,0,0,0,0,0,41.896446228027344,17179869184,0,11640913920,0
209,1771921383451,3228,3228,3228,3228,3228,3228,3228,3228,64.93566131591797,60.81365966796875,65.29967498779297,66.41761016845703,63.23423767089844,61.60944747924805,66.36253356933594,63.89177703857422,64.51832580566406,60.26152038574219,50,55,26.3157901763916,20,10.526315689086914,15.000000953674316,5,0,44.19133377075195,17179869184,0,11642437632,0
203,1771921383661,3228,3228,3228,3228,3228,3228,3228,3228,64.93566131591797,60.81365966796875,65.29967498779297,66.41761016845703,63.23423767089844,61.60944747924805,66.36253356933594,63.89177703857422,64.51832580566406,60.26152038574219,20,14.285715103149414,18.18181800842285,4.761904716491699,0,0,0,0,44.19133377075195,17179869184,0,11633639424,0
